,Unnamed: 0,Name,Gender,Time,Text
376,94,Speaker 3,F,00:44:54,"I know I get frustrated when it comes the message. Thank you for your patience. I don't have any. Laughs.You are important to me, answer the phone then."
377,95,Speaker 7,M,00:45:03,"And this is often very, very commonly when we call our GP. It's so difficult to talk to your GP, I mean, you just end up in these terrible menus."
378,96,Speaker 3,F,00:45:14,"I think that's why a lot of people don't get in contact with their doctors because you're hanging on and hanging on 30-35 minutes is common. And then you've got the receptionist who say your GP  will phone back. but then you can't be sat by the phone for a whole day waiting for the call. You go and do one little job, and that's when they call. So, You back to square one. Yeah. You know, and I think a lot of older people maybe have issues that really need seen to. Yeah, you know, and that just don't get helped there because of it. They give up in the end."
379,97,Speaker 1,F,00:45:58,"Well, it's hard as well as the same people who get older. Mm-Hmm. Everything's changing money wise. And COVID hasn't helped because obviously people weren't using cash or weren't accepting cash, so it was all going to be on your card, or whatever. Or you have to go in a bank to organise things, and a lot of people, older people don't work by card but they might find it hard to go on the cash machine and remember what to do to get what they want."
380,98,Speaker 5,F,00:46:37,"And if you're giving your card, if you've got carers coming in to do your shopping for you, then you would have to give them your card and your pin number, which is what you tell them not to do, you know?"
381,99,Speaker 5,F,00:46:52,"Years ago, when you got your pension, you had a book with the, you know, it said what money was due on what date. And that was quite safe because you could give that to a carer and they could only draw that much money out. But now, if you give them your card and your pin number, you don't know whether they need to accept it. They've could taken two lots of £50."
382,100,Speaker 5,F,00:47:16,So you would end up maybe not asking them to get you some food shopping.
383,101,Speaker 4,F,00:47:21,"Well, I think that's particularly relevant if you agree to have your bank statements online. Yeah, I was having out the sense so I can peruse it very carefully."
384,102,Speaker 4,F,00:47:32,"But I like to say it was right. It's like a friend of mine, Joe Drew. I mean, she was the same because she was doing that. But you know, it's not the one that lived in that specific. And then, of course, then when I was away on holiday, she took over the, you know, the cleaning girl. And of course, that was there. The money was just coming out."
385,103,Speaker 4,F,00:47:53,So they don't realise how much money is being spent because they have now.
386,104,Speaker 4,F,00:47:58,They've said that we
387,105,Speaker 4,F,00:47:59,given a five panel and got the change back from it.
388,106,Speaker 4,F,00:48:01,"Yeah, yeah. Yeah. So, you know. Yeah."
389,107,Speaker 4,F,00:48:11,"about about living at home? Yeah, I live on the fourth floor, that's upstairs. There are still I'm done it. So one day in the future, I may find it difficult. Yeah, I'm fine at the moment. Mm-Hmm. I huffed and puffed day on the way up, but you know, I know it could be difficult. Eventually,."
390,108,Speaker 5,F,00:48:38,"When you move into a property, when you're younger, you don't always look ahead. And in 20 years, I'm I going to be going to these stairs, you know, am I going to be able to walk up that hill, which is not what you want to think about? No, you don't. Yeah."
391,109,Speaker 4,F,00:48:52,"So you've got the bath as well. I mean, I've got another bath and a lot of people have to share it, but in the future, you know, I keep thinking about will not be able to get in and out of the bath, you know? Yeah. Yeah, there are all sorts of little things that, you know, like in that picture of the door with the steps going up to it, your steps could be a big problem. They need handrails. There's no apparatus. Yeah, no handrails there. It's no good not that shining floor with the rugs on it. Yeah. And you can't get trapped."
392,110,Speaker 5,F,00:49:29,"You can't get a lot of help with getting adaptations done to your property to help you stay safer. But because older people living longer now, there is a long waiting list for it. So it could be that by the time you've come to the top of the list is that certain adaptation is no longer suitable for you."
393,111,Speaker 1,F,00:49:55,"I did notice as my husband got older, I had to remove all the little the matter in front of the fire. The base trip hazards because."
394,112,Speaker 1,F,00:50:18,"Helpful, what's helpful being in a bungalow or a flat because you don't have the stairs to go upstairs like."
395,113,Speaker 4,F,00:50:39,"I just want the lift for now that you take, you know? Yeah, I've already asked for it."
396,114,Speaker 5,F,00:50:45,"I've got it in advance, I've got written down. There is always the possibility to put one in, you know? Well, did you say"
397,115,Speaker 5,F,00:52:40,"Yeah. See, when I go to dancing, like this morning, I need to wake up at nine o'clock to get to Plympton and I live in the Barbican, but it's just you just don't do that if you want to do things. Yeah, sometimes you've got to just go where it is and where it's, you know, where it's available."
398,116,Speaker 5,F,00:52:59,"No, no. Half of the class do it on Hoe. Yeah. And some of them is up on the hoe and do it up there, which is nice."
399,117,Speaker 3,F,00:53:23,"To look out and see the sea, it's wonderful."
400,118,Speaker 1,F,00:53:25,"Nice parks, places to walk along the sea. It's it's really nice, really. I really appreciate this, it's beautiful. And it is accessible as well."
401,119,Speaker 6,F,00:53:39,"Yeah, I don't thnk that nowadays it's more important that you you go with someone rather than go walk on your own. Yes, I think sometimes it's a bit dangerous walking on your own, but I think you would love to walk. You walk out on your own."
402,120,Speaker 4,F,00:54:00,"I never think about it. I just go, I just do it because it's not at night."
403,121,Speaker 3,F,00:54:06,"But little, Jamie said to me, You know, little jean. Yeah, because sometimes she and I go walk together and she said, it's nice to with somebody because you see different things from when you're with somebody else and it's true. Yeah."
404,122,Speaker 5,F,00:54:36,Flat in Plymouth? Laughs... Plymouth must one of the hilliest place.
405,123,Speaker 1,F,00:54:37,The reason why we live so long is we walk up and down hills so much.
406,124,Speaker 3,F,00:55:00,"Well, it well pavements  much in full. Well, it had its share of terrible losses. You can easily fall down."
407,125,Speaker 7,M,00:55:11,"The only danger I can see is crime. Crime is a lot, isn't it?"
408,126,Speaker 3,F,00:55:24,I'm to kerb cruel and I didn't know whether to be in Sochi because he was a lady of the night on the ground that you still saw. Laughs...
409,127,Speaker 5,F,00:55:33,But you still got it. Don't put that down. Laughs...
410,128,Speaker 1,F,00:55:42,"I think most of us go to things that are put on for the older person that isn't working anymore. That can go to these things like dancing, swimming, exercising. And then you go off to the lectures and have news for you. Yeah, I think there are. There's more of that if you want to. If you can find in our walks created for health reasons, people with health reasons that want to walk and they walk us through the parks and everything, and it's sociable. Yes. So there's a lot to be thankful for that we felt like we found herself and she was lost, laughs... And she makes us do all sorts of things."
